LocID,LocName,Latitude,Longitude
80578,Center Park 250 Albany,40.709803,-74.015771
80577,Enterprise Parking 545 Washington Avenue,40.681953,-73.964405
80576,Icon Parking 175 W 90th Street,40.790046,-73.972531
80575,CenterPark 4172 Broadway,40.847422,-73.937922
80574,Icon Parking 202 E 18th Street,40.735496,-73.985024
80573,Sylvan Parking 837 Jersey Avenue,40.734819,-74.045186
80572,Sylvan Parking 273 15th Street,40.732825,-74.045472
80571,Littleman Parking 2 14th Street,40.75348,-74.024183
80570,Littleman Parking 129 Montgomery,40.716989,-74.040043
80569,Longhouse Reserve,40.982212,-72.200115
80555,Comfort Inn Guilford,41.287618,-72.657668
80550,160 Greene-Littleman Parking,40.718398,-74.035327
80549,Railroad Museum of Long Island,40.920309,-72.666232
80548,101 Hudson-Littleman Parking,40.71585,-74.035362
80547,506 W 181 St Garage-PARK-it,40.848358,-73.931743
80546,4320 Broadway-PARK-it,40.852461,-73.934084
80545,528 West 162nd Garage-PARK-it,40.836588,-73.941328
80544,333 Schermerhorn Garage - The Hub,40.686983,-73.980498
80543,East West Tower Garage,40.762331,-73.825583
80537,The American Hotel-Sag Harbor,41.001188,-72.294667
80507,PBA Engineering,40.873379,-74.29758
80503,Morris County Vocational School District,40.878625,-74.479176
80499,Hackensack University Medical Center,40.884982,-74.055204
80322,"Fairfield - Northbound, CT Supercharger",41.146266,-73.257157
80315,"Fairfield - Southbound, CT Supercharger",41.148076,-73.255582
80097,"Boonton, NJ Supercharger",40.907627,-74.3976
80070,Library Parking Lot,41.035442,-74.63863
80032,Homewood Suites,41.252117,-72.998271
79784,City of Beacon Fire Department,41.507568,-73.9776
79742,Nissan of Bay Shore,40.7356438,-73.2509486
79741,South Shore Nissan,40.6870902,-73.4148646
79711,Plaza 23 Station,40.96871,-74.28473
79676,Sparta Township Police Department,41.04064,-74.63106
79675,95 Station Road,41.047607,-74.625496
79656,6 Arrow Road,41.066929,-74.121635
79646,50 Franklin Street,41.525611,-72.074119
79624,Sherman Green,41.140584,-73.256774
79623,Fairfield Senior Center,41.132277,-73.26088
79517,Eventi Hotel,40.747093,-73.99017
79359,111 Peirce Street,41.660181,-71.451399
79357,Oakdale Parking Lot,40.89466,-74.46977
79298,Stony Brook University Tabler,40.909578,-73.125004
79261,45 Research Way,40.904465,-73.08778
79165,Middletown Town Hall,41.520683,-71.28878
79157,Queens Center Mall,40.73487,-73.87038
79097,Ponquogue Beach Pavilion,40.83754,-72.495432
79062,Glenwood Management - Paramount Garage,40.74793,-73.974556
79032,25 Avenue at Port Imperial,40.779675,-74.01007
79011,Skyview Parking Garage,40.75619,-73.8363
78999,Verona Township Center,40.832207,-74.246124
78994,Middletown Public Library,41.521958,-71.299398
78901,Borough Hall,41.019176,-74.19886
78884,1000 Corporate Drive,40.740231,-73.601034
78850,Walmart - Newburgh NY,41.49776,-74.07319
78840,14 Sturgis Road,41.65952,-74.6908
78528,St. Lukes Hospital - Anderson Campus,40.649255,-75.28825
78193,"Middletown, NY Supercharger",41.442449,-74.376565
78185,50 Main Street at City Square,41.0313991,-73.7735956
78061,New York City Hall,40.7127,-74.005985
78050,James Street Garage,41.29094,-73.918106
78045,Memorial Park,40.935345,-73.760352
78041,Crawford Park,41.015065,-73.686638
77986,Stony Brook University Life Sciences,40.910667,-73.119738
77934,Harley Davidson,40.64508,-74.812904
77848,4-74 48th Avenue,40.745011,-73.957424
77807,Walmart - East Stroudsburg PA,40.99116,-75.18282
77741,175 Myrtle Boulevard Parking Deck,40.932917,-73.761363
77660,Stony Brook University,40.904154,-73.134871
77598,777 Walnut Street,40.600497,-75.472839
77539,Allentown Parking Authority,40.603776,-75.471316
77522,Hyatt,41.63666,-73.91962
77461,Rad Therapy,40.857917,-73.390404
77421,3200 Kirkland Village Circle,40.64587,-75.371789
77399,281 Marin Boulevard,40.71709,-74.04249
77389,33 N 6th Street,40.604165,-75.47022
77388,Allentown Parking Authority,40.603625,-75.471095
77354,Train Station,41.19167,-73.88247
77342,Town Center,40.943074,-73.741147
77276,333 Earle Ovington Blvd - Omni,40.725338,-73.593701
77258,11 E Loop Road Parking Garage,40.75516,-73.955605
77157,University Hall,40.9426676,-74.1973551
75613,133-59 Roosevelt Avenue Parking Garage,40.758956,-73.832331
75459,Whole Foods Market,40.761544,-74.023127
75414,"North Stamford, CT Supercharger",41.107694,-73.546503
75413,"Stamford, CT Supercharger",41.067836,-73.545266
75073,"Brooklyn - Atlantic Ave, NY Supercharger",40.683738,-73.974953
74818,NJ Door Works,40.7072601,-74.23581
74753,Stroud Township Municiple Lot,40.984563,-75.192432
74734,Middle Country Public Library,40.865108,-73.080398
74657,Dalewood Shopping Center,41.0322,-73.78709
74643,Steinschinder,40.994445,-73.882657
74569,99 W Main St,40.855696,-73.197832
74493,Town Hall Plaza,41.095997,-73.777598
74367,North White Plains Train - Parking Lot,41.053159,-73.772383
74366,Jones Beach Field 5,40.601141,-73.502518
74365,Molloy College,40.6861460999999,-73.6249835
74364,Westchester Medical Center,41.086676,-73.806065
74360,Robert Moses State Park Field 5,40.628685,-73.232953
74356,ADP - Parsippany,40.8574023,-74.4128071
74355,County of Essex Hall of Records & Veterans Court House,40.736315,-74.180924
74352,Livingston Township Hall and Police Building,40.7824,-74.314617
74301,Tech Fall,41.135753,-73.791497
74261,Nassau Community College,40.73088711531389,-73.59186676867975
74258,Bethpage State Park,40.741355,-73.45593
74250,Queens Borough Hall Municipal Parking Garage,40.714376,-73.826095
74246,New York and Atlantic Railway Fresh Pond Yard,40.7062312,-73.8864871
74244,The Wedge,40.933917,-73.00958
74241,Robert Moses State Park Field 2,40.62334,-73.277629
74237,Pawling - Chamber of Commerce,41.563513,-73.601015
74234,Grand Ave Bus Depot & Central Maintenance Facility,40.7174257,-73.9202355
74231,OK Petroleum,40.8100667,-73.2671393
74225,Yeshiva University,40.8506642,-73.9306379
74219,Moriches Community Center,40.805016,-72.807488
74218,Bear Mountain Inn and Overlook Lodge,41.3130514,-73.9898898
74214,Centereach Park,40.881372,-73.075896
74212,Jones Beach Field 6,40.59679,-73.496049
74209,Orangetown Town Hall,41.046157,-73.956649
74205,Beacon Department of Motor Vehicles,41.507025,-73.974142
74201,New Castle Town,41.1554224,-73.7746444
74200,Lane Valente Industries,40.7762862,-73.0959563999999
74194,Gedney Park,41.184415,-73.79618
74193,Queens Family Court Garage,40.701647,-73.803843
74184,Veteran's Municipal Parking Lot,41.090931,-73.91985
74182,New York University - Plaza Nursery School,40.7273617,-73.9975331999999
74138,Sisters of St Joseph,40.77393,-73.240723
74123,Candela Systems Corp,41.097414,-73.807592
74075,5 Promenade Boulevard,40.943363,-74.128254
74073,1 Van Wyck St Municipal Building,41.208506,-73.8875
74035,Fred R Miller Pavillon,41.571177,-75.255231
74028,Commons Garage,40.621925,-75.382916
73878,"Glendale - Cooper Ave, NY Supercharger",40.707962,-73.867167
73863,Beach 30th Street Playground,40.592995292308,-73.764070569345
73637,Connecticut Post Mall - Target,41.235182,-73.038233
73175,Washington Depot,41.64057246655544,-73.31942328495029
73074,Huntington Town Hall,40.873668,-73.418626
73073,Huntington LIRR Train Station Parking Garage South,40.853059,-73.40904
72283,300 Interpace Pkwy,40.869417,-74.448962
72235,33 West Walnut Street,40.621381,-75.379845
72232,Bergen Harley,40.892506,-74.073138
72077,55 Kip Avenue Garage,40.828711,-74.103624
71969,110 N 6th Street,40.604514,-75.471052
71968,546 Hamilton Street,40.60211,-75.469365
71967,401 Hamilton Street,40.60393,-75.466077
71966,820-836 linden street,40.602358,-75.47551
71965,901 Walnut Street,40.600146,-75.475717
71850,Minor Memorial Library,41.55358,-73.30764
71840,"Bronx - Bay Plaza, NY Supercharger",40.86368,-73.82916
71638,Danbury Hospital,41.405319,-73.445297
71591,Old River Road Parking,40.80987,-73.990013
71590,Edgewater Boro Hall - Police Department,40.804091,-73.992868
71527,Red Hawk Deck - 1 Normal Avenue,40.85986,-74.200462
71526,Red Hawk Deck - 28 Clove Road,40.865151,-74.197115
71500,Planet Honda,40.692288,-74.290742
71490,Wyoming Valley Medical Center Heliport,41.257688,-75.807628
71133,"Lisbon, CT Supercharger",41.58569,-71.991059
71100,One Theater Square,40.738989,-74.167338
70983,Honda of Danbury,41.415865,-73.42326
70972,Atlantic Honda,40.734528,-73.2571416
70902,Reynolds Subaru,41.389073,-72.351822
70784,Brooklyn Renaissance Plaza - Muss Properties,40.693507,-73.988425
70627,Grove Street Parking Garage,41.3103893,-72.9217309
69898,Gurney's Resort - Newport - Tesla Destination,41.49141,-71.327394
69896,Holiday Inn - Wilkes Barre - Tesla Destination,41.250809,-75.814177
69870,Pine Point Plaza & Carwash,41.020084,-75.587407
69868,Cocoon Coffee House,41.471601,-75.172351
69860,Human vs Room Escape Room - Tesla Destination,40.682387,-75.343914
69756,PV Parking 40-07 73rd St - Tesla Destination,40.746481,-73.892258
69754,Continuum,41.028878,-73.775421
69753,Dune Deck - Tesla Destination,40.789476,-72.662817
69732,19-80 Steinway Parking,40.776957,-73.90115
69730,Cedar Lakes Estate,41.346268,-74.643466
69728,Pindar Vineyards - Tesla Destination,41.032108,-72.465672
69713,Icon Parking - 9-11 Park Avenue,40.747207,-73.980743
69707,iPark,40.767935,-73.96671
69694,Icon Parking,40.714121,-74.009808
69692,MPG - 530 West 30th,40.752558,-74.002736
69689,Icon Parking,40.766736,-73.951891
69688,Roger Smith Hotel - Tesla Destination,40.754709,-73.973391
69687,MPG - 500 West 30th,40.751987,-74.001701
69686,GGMC Parking,40.706643,-74.018095
69684,Rapidpark,40.811206,-73.963782
69681,ABM Parking - 866 UN Plaza,40.752516,-73.965347
69677,imPark - 422 E 79th Street,40.771766,-73.951838
69676,Sutton Place North Garage - Tesla Destination,40.75552,-73.962734
69675,GMC Parking - 420 E 53rd - Tesla Destination,40.755289,-73.963804
69673,Icon Parking,40.755371,-73.963368
69668,Champion Parking - 113,40.804007,-73.960887
69664,GGMC Parking,40.785524,-73.95496
69658,Rapidpark,40.775208,-73.950978
69654,MPG - 340 East 93rd,40.781375,-73.946721
69652,iPark,40.746891,-73.972547
69647,Icon Parking,40.737362,-73.980167
69645,Waldorf Astoria - New York,40.756722,-73.97406
69635,Icon Parking,40.764758,-73.962042
69634,270 Greenwich Street - Tesla Destination,40.715534,-74.012052
69625,GGMC Parking,40.780918,-73.950526
69621,Icon Parking,40.708465,-74.016762
69619,Quik Park,40.765735,-73.982101
69617,iPark,40.746142,-73.995221
69615,Champion Parking - 74,40.780143,-73.98221
69610,MPG - 201 E 56th,40.759764,-73.967956
69602,Icon Parking,40.715074,-73.986927
69598,169 Ludlow St - Tesla Destination,40.721713,-73.98778
69592,Rapidpark,40.773472,-73.95992
69591,Icon Parking,40.733633,-74.009239
69586,1345 Parking Garage,40.76351,-73.979364
69581,MPG - 121 Reade Street,40.716268,-74.009491
69579,iPark,40.766174,-73.966419
69575,iPark,40.737094,-73.997754
69574,Rapidpark,40.750254,-73.978627
69572,Icon Parking - Tesla Destination,40.738371,-73.99688
69571,Champion Parking - E 16th Street,40.736116,-73.989322
69566,iPark,40.736754,-73.993789
69564,MPG - 10 E 102nd Street,40.791232,-73.95237
69561,Clemson Bros Brewery - Tesla Destination,41.447217,-74.415744
69558,Icon Parking,40.76073,-73.985995
69554,MPG - 1-50 51st Avenue,40.743049,-73.959245
69548,Jamesport Vineyards - Tesla Destination,40.948659,-72.597309
69522,imPark - 101 Bedford Avenue,40.720014,-73.95455
69517,Standard Parking,40.698807,-73.991859
69515,Littleman Driggs Parking,40.715405,-73.958638
69509,GMC Parking - Tesla Destination,40.691469,-73.985446
69507,Standard Parking,40.693216,-73.986716
69506,2 North 6th Place,40.72054,-73.962249
69505,iPark,40.719756,-73.962933
69504,Enterprise Gold St. Parking LLC,40.695013,-73.982843
69503,Standard Parking,40.695115,-73.990993
69502,Parkright,40.696848,-73.983071
69497,Standard Parking - Tesla Destination,40.680168,-73.946022
69491,Central Parking - Astoria - Tesla Destination,40.762502,-73.924507
69438,Best Western - Westfield Inn,40.649738,-74.349093
69432,Best Western Plus - Murray Hill Hotel & Suites,40.699011,-74.402975
69431,Holiday Inn Express & Suites - Mount Arlington - Tesla Destination,40.90318,-74.633245
69430,Best Western Plus - Morristown Inn,40.787736,-74.470227
69427,Vantage - Tesla Destination,40.713398,-74.04439
69425,Crystal Point Parking Garage - Tesla Destination,40.721293,-74.03204
69423,The W - Hoboken - Tesla Destination,40.73919,-74.02776
69422,Borough of Glen Rock - Train Station Commuter Parking,40.962536,-74.134055
69421,Strictly Bicycles Inc - Tesla Destination,40.861244,-73.959525
69191,Great Harbor Yacht Club,41.278752,-70.093095
69190,Mashpee Commons - Tesla Destination,41.61677,-70.492238
68766,Metro Green,41.04531,-73.540164
68765,Stamford Marriott Hotel,41.051309,-73.534701
68762,Hampton Inn & Suites - Rocky Hill - Hartford South - Tesla Destination,41.651117,-72.680562
68758,Homestead Inn - Tesla Destination,41.581152,-73.411027
68247,Vornado Realty Trust,40.922823,-74.083268
68127,"Yorktown Heights, NY Supercharger",41.29053,-73.832532
68032,Cocoon Coffee House,41.47184,-75.17205
67966,Port Authority Bus Terminal,40.756892,-73.991771
67841,RSI East,41.618456,-72.897344
67770,Jaguar Land Rover,41.41684,-72.841528
67679,"West Nyack, NY Supercharger",41.094692,-73.955497
67579,Borough of Demarest - Department Of Public Works,40.958278,-73.963963
67282,"Mashpee, MA Supercharger",41.6175,-70.488528
67091,Recreation Center,40.799955,-74.047792
67037,"Maspeth Federal - Maspeth, NY",40.72650868302368,-73.8959819380808
67018,Woodland Village Venue,40.732048,-74.278351
66965,575 Middle Country Road,40.867476,-73.033034
66953,Kohl's,41.674153,-70.302016
66923,Bronx Zoo Asia Parking Lot,40.846205,-73.876513
66859,Lumber Lane Lot,40.963082,-72.192633
66856,Hyannis Honda,41.655798,-70.325439
66841,Brandfon Honda,41.278668,-72.844562
66759,"Ossining, NY Supercharger",41.144011,-73.861472
66748,Sheetz - Bloomsburg,41.01228,-76.4116
66737,"Rockaway, NJ Supercharger",40.908225,-74.557405
66735,"Kearny, NJ Supercharger",40.74891,-74.135621
66731,"Waterbury, CT Supercharger",41.53713,-73.005368
66575,Bottle Bargains,40.9081167,-73.3154628
66409,CT Rail,41.635615,-72.765338
66355,LU Alumni,40.605968,-75.380555
66280,Glovers Parking,40.81219,-72.643446
66237,JLR Freeport,40.65666,-73.590242
66231,Comfort Lot,41.439031,-71.498985
66069,The Plaza at Harmon Meadow,40.78659,-74.04621
66008,"Queens - Queens Center, NY Supercharger",40.735082,-73.87067
65870,Sales Gallery for The XI,40.740138,-74.007809
65787,The Winston at Lyndhurst,40.8023357,-74.0960077
65503,Olde Mill Inn,40.730666,-74.539645
65238,Men On The Move,40.806911,-73.488356
65035,"Brooklyn - Brooklyn Museum, NY Supercharger",40.669935,-73.962887
64631,Hunter Lot,40.949583,-73.735136
64550,Nissan of Staten Island,40.581432,-74.097694
64525,Norden Lofts,41.027494,-73.777716
64457,Burger King,41.035009,-74.033022
64456,Sulak Field,41.030706,-74.041254
64455,Borough Hall,41.034269,-74.037602
64416,Paolino Newport RI,41.482364,-71.316584
64412,Salty Brine Beach State Park,41.375777,-71.512838
64357,Village Highland Falls,41.37257,-73.964104
64310,Sullivan Center,41.623169,-74.590722
64266,North Haven Pavilion,41.353572,-72.870574
64160,BMW Freeport Station 01,40.654208,-73.569134
64116,Village of Freeport Municipal,40.657519,-73.581038
64115,Court Square Municipal Parking Garage,40.745475,-73.942225
63886,Hyannis Main Street,41.64694065822,-70.296125067822
63689,55 Duffy Avenue,40.765793,-73.527649
63653,Newport Market River Garage,40.7293463,-74.0328982
63607,St Luke's University Parking Deck,40.607762,-75.394021
63565,Hazleton Nissan,40.9874416,-76.0073093
63564,Surfcomber on the Ocean,41.6397167,-70.2152436
63447,MTP Parking 363 Bond Street - Tesla Destination,40.678155,-73.990443
63357,Louis Engel Park,41.156094,-73.86964
63329,Cedar Lane Park,41.191609,-73.854692
63328,Ryder Park,41.166687,-73.827925
63299,The Shops at Riverhead,40.927889,-72.706158
63264,Yonkers City Hall Parking Garage,40.932276,-73.897606
63261,North White Plains Parking,41.051117,-73.771807
63260,Westchester County Department of Health,41.031941,-73.769376
63258,Stony Brook University,40.913685,-73.116048
63256,Sleepy Hollow Senior Center,41.085732,-73.865476
63248,New York State Department of Transportation,41.102018,-74.02801
63247,Hilton,40.76379,-73.423658
63245,"Delancey & Essex Municipal Parking Garage - New York, NY",40.719319,-73.988197
63242,Spectrum,40.696909,-73.816114
63237,Forest Hills Tower,40.715319,-73.830563
63234,The Lovett Group,40.785683143618186,-73.85770882719213
63228,Jerome - 190th Street Municipal Parking Garage,40.863131,-73.900529
62975,Jerome-Gun Hill Road Municipal Parking Garage,40.883002,-73.880698
62921,"New York - E 47th Street, NY Supercharger",40.753356,-73.971685
62919,"New York - W 75th Street, NY Supercharger",40.780976,-73.980414
62895,"Valley Stream, NY Supercharger",40.66402,-73.7251
62889,Trademark Fairfield,41.16291,-73.23369
62865,Pine Street Parking Garage,40.690045,-75.209671
62811,"Parsippany, NJ Supercharger",40.84977,-74.35139
62745,"Islandia, NY Supercharger",40.805079,-73.180528
62722,"Plainview, NY Supercharger",40.779989,-73.450258
62669,Rockin Jump,41.219,-73.72086
62599,Overlook Beach,40.63372,-73.333663
62598,Town Of Babylon Town Hall,40.704737,-73.375554
62494,Arcadian Shopping Center,41.143368,-73.862697
62289,Holiday Inn,40.908788,-74.72488
62180,Library,40.793752,-74.059168
62032,LGA West Garage LaGuardia Airport,40.773069,-73.875169
62021,Graham Place Parking Lot,40.610995,-75.378613
62020,City of Bethlehem Parking Authority Garages,40.623298,-75.381182
61993,Park Avenue BMW,40.906523,-74.071136
61986,Closter Plaza,40.969269,-73.955252
61743,"New York - Mott Street, NY Supercharger",40.717522,-73.997302
61733,The Cambium,40.931507,-73.76318
61697,"Jersey City, NJ Supercharger",40.721471,-74.040485
61640,Hertz Local Edition,40.769398,-73.867813
61261,Kelly and Hayes,40.853892,-73.159923
61207,Meriden Station Garage,41.539218,-72.802667
61028,Rapidpark,40.745236,-73.979736
61026,Long Island Aquarium - Tesla Destination,40.918555,-72.656237
61023,Rapidpark,40.776673,-73.960253
61022,Propark - 401 W 110th Street,40.802368,-73.961689
61021,Rapidpark,40.797961,-73.968389
61020,Rapidpark,40.797359,-73.968718
61019,Rapidpark,40.773815,-73.963696
61018,Icon Parking,40.766976,-73.955645
61017,Standard Parking,40.710652,-74.016396
61016,iPark,40.743382,-73.974251
61015,Icon Parking,40.782031,-73.959484
61014,Icon Parking,40.764777,-73.963555
61013,MPG - 266 E 97 Stret,40.784771,-73.946728
61012,Chelsea29 - Tesla Destination,40.748395,-73.9937
61011,Standard Parking,40.745449,-73.989622
61010,Rapid Park - 411 West 55th St,40.76709,-73.98733
61009,Quik Park,40.7372,-74.00007
61008,Standard Parking,40.740728,-73.997493
61007,City Parking,40.7462,-73.978528
61006,City Parking,40.760522,-73.959278
61005,City Parking,40.721437,-74.001238
61004,Rapidpark,40.741371,-73.995533
61003,10 East 30th Street,40.74538,-73.98571
61002,Rapidpark,40.74282,-73.97438
61000,Icon Parking,40.716079,-74.015929
60999,MPG - 923 5th Avenue,40.773173,-73.966026
60998,Rapidpark,40.78386,-73.980521
60997,iPark 43-25 Hunter Street - Tesla Destination,40.747589,-73.942612
60995,MTP Parking - 625 W 57th Street,40.77108,-73.993142
60994,GMC Parking,40.775283,-73.981627
60993,GGMC Parking,40.707624,-74.016593
60992,Rapidpark,40.777008,-73.97689
60990,Glenwood Grand Tier Parking,40.772574,-73.981951
60988,iPark 400 East 85th Street - Tesla Destination,40.775953,-73.949738
60986,Hilton - Midtown,40.762234,-73.979036
60985,iPark,40.752693,-74.002954
60983,Storm King Tavern and Golf Club,41.429539,-74.02842
60981,City Parking,40.71955,-73.96413
60980,Rapid Park - 906 Union St,40.67283,-73.97175
60979,Rapid Park - 44 State St,40.6918,-73.99829
60978,Park Kwik,40.702882,-73.990594
60977,Kings County Parking,40.65601,-73.940902
60976,GGMC Parking,40.692645,-73.985451
60975,1 Hotel - Brooklyn Bridge,40.702241,-73.995539
60974,Paumanok Vineyards,40.948767,-72.603648
60961,DoubleTree by Hilton,41.096589,-74.159129
60959,The Beacon,40.722513,-74.063969
60958,Propark - The Morgan at Provost Square,40.720209,-74.040291
60956,Hampton Inn,40.628918,-74.917559
60774,The Wallingford Victorian Inn,41.456843,-72.814962
60770,Hotel HiHo,41.203718,-73.271582
60606,Peconic Lane Community Center,41.0437,-72.4568
60587,"The SoNo Collection Mall - Norwalk, CT",41.104278,-73.418955
60565,"Yonkers, NY Supercharger",40.963462,-73.855127
60560,Staples High School,41.1526176,-73.3304754
60366,Shelter Island Police Department,41.069794,-72.338548
60283,Fairfield Inn & Suites - Bloomsburg,41.029603,-76.429545
60138,"Jersey City - Mall Drive West, NJ Supercharger",40.727327,-74.039344
59996,Rite Aid,40.58247,-73.82938
59943,Bedford Village Memorial Park,41.197058,-73.644729
59942,Kotanah Train Metro North,41.259809,-73.683831
59941,Bedford Hills Memorial Park,41.234114,-73.706621
59940,Katonah Metro North Train Station,41.259179,-73.682656
59924,Meriden Amtrak Station,41.53943,-72.800781
59888,Inn at the Fall,41.654736,-73.870968
59739,"CT Rail - Wallingford, CT",41.461895,-72.823192
59720,Hamilton,40.729541,-74.050149
59642,Essex County,40.83542,-74.25887
59632,Newtown Municipal Center,41.400776,-73.284796
59452,Schumacher Chevrolet of Livingston,40.79853,-74.35478
59318,Liberty Science Center,40.708472,-74.056261
59314,Hamden Chevrolet Mazda Isuzu,41.3729709,-72.9100121
59259,Municipal Lot,40.79902,-74.058645
59251,Propark Valley & Bloom Garage,40.815858,-74.221662
59250,Residence Inn - Secaucus Meadowlands,40.78557,-74.04513
59147,Town Hall,41.668821,-74.672147
59036,MINI of Fairfield County,41.089032,-73.456957
58960,Pulaski Street Parking Garage,40.864321,-73.631261
58923,"Brooklyn - N 12th Street, NY Supercharger",40.721861,-73.956629
58842,Pump Fitness,41.02278,-73.72432
58775,"St Vincent's Medical Center Visitor Garage
",41.201709,-73.201905
58748,Flat Iron Garage,40.610149,-75.383437
58690,New Jersey Institute of Technology,40.743538,-74.177406
58412,128 W Main Street,41.40195,-74.32651
58385,10 Chestnut Street,41.66608333,-72.78104743
58299,Campus at Greenhill,41.4796432,-72.7760991
58110,Borough of Rutherford - Borough Hall,40.826038,-74.108424
57984,Tom Hesser Nissan,41.432695,-75.621324
57875,"Danbury, CT Supercharger",41.379222,-73.477689
57870,BMW Group Engineering USA,41.028541,-74.072281
57847,Northwell Health,40.7750343,-73.7009723
57630,Saint Barnabas Medical Center,40.76317,-74.304118
57514,College Plaza,40.865165,-73.049424
57209,Berkshire Station 1,40.753145,-74.02461
57195,Parking Garage,41.031107,-73.774648
57148,Pingry,40.619393,-74.564815
56870,Dunkin' Donuts,41.294167,-72.9
56748,Closter Plaza,40.9702811,-73.9581533
56625,"Independence Garage, LLC.",40.750854,-74.024597
56550,LAZ Parking - 52 Headquarters Plaza Garage,40.80018655583753,-74.48149980045856
56374,Regeneron Pharmaceuticals,41.07696564514285,-73.82634641396474
56347,Thomas Edison National Historical Park,40.7840653,-74.2340225
56091,Dinosaur State Park and Arboretum,41.652149,-72.65707
56089,Western Connecticut State University,41.399432,-73.44475
56044,imPark - 611 E 83rd Street,40.772931,-73.945552
56043,iPark,40.771136,-73.948252
56042,iPark,40.75260143293495,-73.96771163279556
56041,iPark,40.716085,-73.954508
56040,iPark,40.719338,-73.963081
56039,iPark - Tesla,40.787402,-73.950546
56038,The Standard - High Line,40.740828,-74.008074
56037,Standard Parking,40.735594,-73.995291
56035,Rapidpark,40.794681,-73.963228
56034,Quik Park,40.692635,-73.969935
56033,Quik Park,40.677433,-73.990299
56032,Parkit,40.729871,-73.98568
56031,Manhattan Parking - Tesla Destination,40.804167,-73.965894
56030,Little Man Parking (Queens West),40.74581,-73.955812
56029,Icon Parking,40.706109,-74.010148
56027,Icon Parking,40.741515,-74.004608
56025,Hampton Inn,40.767948,-73.867784
56024,GGMC Parking,40.782163,-73.95059
56023,GGMC Parking,40.769925,-73.957476
56022,GGMC Parking,40.756956,-73.966399
56021,Alfred Condominium,40.771538,-73.985872
56020,GGMC Parking,40.772197,-73.95183
56018,Apple Parking - Tesla,40.735597,-74.007693
56017,ABM Parking - Tesla,40.76306,-73.968409
56007,The Vanderbilt Grace Hotel - Tesla,41.48793,-71.313498
55984,Hotel Fauchere - Tesla Destination,41.323691,-74.801177
55882,City of New Haven - Whalley Blake Parking Lot,41.327848,-72.960178
55264,IKEA - Elizabeth,40.674686,-74.169757
55173,Steelepoint Harbor,41.1781223,-73.1812232
55075,Courtyard by Marriott,41.5187,-74.11019
55052,UPR Mont Plaza,40.840086,-74.208728
54712,"Milford - Boston Post Rd, CT Supercharger",41.238035,-73.036156
54233,iPark,40.780305,-73.959091
54232,iPark,40.763562,-73.963079
54231,iPark,40.768244,-73.961621
54230,Tarrytown House Estate on the Hudson,41.049684,-73.857388
54229,Standard Parking,40.73644,-73.992027
54223,GMC Parking - 111 E 82nd Street,40.777545,-73.958471
54221,The Borland Inn & Brunch House - Tesla Destination,41.526838,-74.236297
54220,Homestead Inn,41.015276,-73.634045
54082,The Westport Library,41.1396711,-73.3613829
54010,"Moosic, PA Supercharger",41.361979,-75.676596
53822,Premier Kia,41.289894,-72.809324
53748,ABM Parking - 13 East 54th Street,40.760648,-73.974193
53685,Enterprise Parking - 200 E 69th St,40.767615,-73.961509
53683,Icon Parking,40.770772,-73.981795
53682,Icon Parking,40.764876,-73.970102
53681,Loews Regency,40.764608,-73.969355
53680,More Than Parking - Tesla,40.770709,-73.991725
53679,Rapidpark - Tesla,40.784831,-73.982085
53529,The Westport Library,41.139542,-73.361222
53528,University of Connecticut - Waterbury,41.555816,-73.038135
53527,Ferguson Library - Harry Bennett Branch,41.099044,-73.544039
53521,City of Milford CT - Train Station Parking,41.222682,-73.060012
53520,Middletown School District - Moody School,41.563917,-72.711926
53519,Middletown School District - Middletown Public School Annex,41.541535,-72.647076
53518,Middletown School District - Middletown High School,41.576716,-72.681921
53517,City of Middletown - Mellili Plaza Public Parking,41.561647,-72.648056
53516,Lawrence Elementary School,41.5871612,-72.6824246
53515,City of Meriden - City Hall,41.536236,-72.797226
53514,Hammonasset Beach State Park - Meig's Point Nature Center,41.251952,-72.546017
53512,Town of Hebron - Senior Center,41.6565,-72.36801
53507,Town of Hamden - Spring Glen Municipal Parking Lot,41.359826,-72.909054
53506,Town of Hamden - Police Department,41.384051,-72.903596
53504,Town of Groton - Town Hall,41.345816,-72.033489
53503,Town of Groton - Town Hall Annex,41.341893,-72.009806
53502,Town of Groton - Public Library,41.347552,-72.028928
53497,Clinton Town Hall,41.276743,-72.524041
53324,Ross Solar Group,41.40679,-73.428
53123,The Arena Bar and Grill,41.236834,-75.865035
53116,The William Vale Hotel,40.722137,-73.956583
53059,BMW,41.417829,-75.652966
52986,Modera Lofts,40.719871,-74.0381811
52922,"Tarrytown, NY Supercharger",41.061499,-73.836411
52801,Greenporter Hotel - Tesla,41.101671,-72.364235
52800,Sunset Beach Hotel - Tesla,41.073469,-72.364514
52799,The Farmhouse Bed and Breakfast,41.01485697478383,-72.48717028393926
52798,iPark,40.783355,-73.949998
52792,"Bloomsburg, PA Supercharger",41.016143,-76.492616
52729,Purdue Pharma,41.050287,-73.537175
52688,Pa's Place - Tesla Destination,41.272616,-72.666102
52593,Brookfield,40.71417999267578,-74.01556396484375
52539,Town of Barnstable - Senior Center,41.65954,-70.31616
52538,Town of Barnstable - Social Security Office,41.6509070481379,-70.29057047210513
52432,Price Chopper,41.240204,-74.379857
